🌙月光宝盒,#genre#
CCTV4K,http://A/ku9/js/cctvnews.js?id=cctv4k
🇨🇳北京频道,#genre#
北京影视,webview://http://p2.ytelc.com/169l/bj/btv.php?id=btv4
北京文艺,webview://http://p2.ytelc.com/169l/bj/btv.php?id=btv2
北京纪实,webview://http://p2.ytelc.com/169l/bj/btv.php?id=btv3
北京财经,webview://http://p2.ytelc.com/169l/bj/btv.php?id=btv5
北京生活,webview://http://p2.ytelc.com/169l/bj/btv.php?id=btv7
北京新闻,webview://http://p2.ytelc.com/169l/bj/btv.php?id=btv9


🇨🇳河南频道,#genre#

河南卫视,https://www.pantxt.top/f/BYKh8/k-web/ku9/js/hnandx.js?id=hnws
河南都市,https://www.pantxt.top/f/BYKh8/k-web/ku9/js/hnandx.js?id=hnds
河南民生,https://www.pantxt.top/f/BYKh8/k-web/ku9/js/hnandx.js?id=hnms
河南法治,https://www.pantxt.top/f/BYKh8/k-web/ku9/js/hnandx.js?id=hmfz
河南电视剧,https://www.pantxt.top/f/BYKh8/k-web/ku9/js/hnandx.js?id=hndsj
河南新闻,https://www.pantxt.top/f/BYKh8/k-web/ku9/js/hnandx.js?id=hnxw
欢腾购物,https://www.pantxt.top/f/BYKh8/k-web/ku9/js/hnandx.js?id=htgw
河南公共,https://www.pantxt.top/f/BYKh8/k-web/ku9/js/hnandx.js?id=hngg
河南乡村,https://www.pantxt.top/f/BYKh8/k-web/ku9/js/hnandx.js?id=hnxc
河南梨园,https://www.pantxt.top/f/BYKh8/k-web/ku9/js/hnandx.js?id=hnly
文物宝库,https://www.pantxt.top/f/BYKh8/k-web/ku9/js/hnandx.js?id=wwbk
武术世界,https://www.pantxt.top/f/BYKh8/k-web/ku9/js/hnandx.js?id=wspd
河南曲艺,https://www.pantxt.top/f/BYKh8/k-web/ku9/js/hnandx.js?id=hnqy
移动戏曲,https://www.pantxt.top/f/BYKh8/k-web/ku9/js/hnandx.js?id=ydxj
象视界,https://www.pantxt.top/f/BYKh8/k-web/ku9/js/hnandx.js?id=xsj
国学频道,https://www.pantxt.top/f/BYKh8/k-web/ku9/js/hnandx.js?id=gxpd
郑州新闻综合,https://www.pantxt.top/f/BYKh8/k-web/ku9/js/hnandx.js?id=zz1
开封新闻综合,https://www.pantxt.top/f/BYKh8/k-web/ku9/js/hnandx.js?id=kf1
洛阳新闻综合,https://www.pantxt.top/f/BYKh8/k-web/ku9/js/hnandx.js?id=ly1
平顶山新闻综合,https://www.pantxt.top/f/BYKh8/k-web/ku9/js/hnandx.js?id=pds1
安阳新闻综合,https://www.pantxt.top/f/BYKh8/k-web/ku9/js/hnandx.js?id=ay1
鹤壁新闻综合,https://www.pantxt.top/f/BYKh8/k-web/ku9/js/hnandx.js?id=hb1
新乡新闻综合,https://www.pantxt.top/f/BYKh8/k-web/ku9/js/hnandx.js?id=xx1
焦作新闻综合,https://www.pantxt.top/f/BYKh8/k-web/ku9/js/hnandx.js?id=jz1
濮阳新闻综合,https://www.pantxt.top/f/BYKh8/k-web/ku9/js/hnandx.js?id=py1
许昌新闻综合,https://www.pantxt.top/f/BYKh8/k-web/ku9/js/hnandx.js?id=xc1
漯河新闻综合,https://www.pantxt.top/f/BYKh8/k-web/ku9/js/hnandx.js?id=lh1
三门峡新闻综合,https://www.pantxt.top/f/BYKh8/k-web/ku9/js/hnandx.js?id=smx1
南阳新闻综合,https://www.pantxt.top/f/BYKh8/k-web/ku9/js/hnandx.js?id=ny1
商丘新闻综合,https://www.pantxt.top/f/BYKh8/k-web/ku9/js/hnandx.js?id=sq1
信阳新闻综合,https://www.pantxt.top/f/BYKh8/k-web/ku9/js/hnandx.js?id=xy1
周口新闻综合,https://www.pantxt.top/f/BYKh8/k-web/ku9/js/hnandx.js?id=zk1
驻马店新闻综合,https://www.pantxt.top/f/BYKh8/k-web/ku9/js/hnandx.js?id=zmd1
济源新闻综合,https://www.pantxt.top/f/BYKh8/k-web/ku9/js/hnandx.js?id=jy1

🇨🇳腾讯秒播,#genre#,JS=https://5266.kstore.space/txmbo.js


贵州卫视,http://A/ku9/js/湘西卫视秒播.js?id=http://9bwaz8y2.gzstv.com/live/CH01_lo
贵州公共,http://A/ku9/js/湘西卫视秒播.js?id=http://9bwaz8y2.gzstv.com/live/CH02_lo
贵州影视文艺http://A/ku9/js/湘西卫视秒播.js?id=http://9bwaz8y2.gzstv.com/live/CH03_lo
贵州大众生活,http://A/ku9/js/湘西卫视秒播.js?id=http://9bwaz8y2.gzstv.com/live/CH04_lo
贵州生态乡村,http://A/ku9/js/湘西卫视秒播.js?id=http://9bwaz8y2.gzstv.com/live/CH05_lo
贵州科教健康,http://A/ku9/js/湘西卫视秒播.js?id=http://9bwaz8y2.gzstv.com/live/CH06_lo
贵州经济频道,http://A/ku9/js/湘西卫视秒播.js?id=http://9bwaz8y2.gzstv.com/live/CH09_lo
贵州家有购物,http://A/ku9/js/湘西卫视秒播.js?id=http://9bwaz8y2.gzstv.com/live/CH10_lo
贵州移动电视,http://A/ku9/js/湘西卫视秒播.js?id=http://9bwaz8y2.gzstv.com/live/CH13_lo
贵州天元围棋,http://A/ku9/js/湘西卫视秒播.js?id=http://y0tavw6qlive.tyweiqi.com/live/weiqi-test


江苏卫视,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/jswspro
江苏城市,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/jscspro
江苏综艺,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/jszypro
江苏影视,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/jsyspro
江苏新闻,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/jsxwpro
江苏教育,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/jsjypro
体育休闲,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/jsxxpro
优漫卡通,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/ymktpro
江苏国际,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/jsgjpro
财富天下,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/cftxtxjm
南京新闻综合,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/nanjing
江阴新闻综合,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/jiangyin
徐州-1,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/xuzhou
邳州综合,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/pizhou
新沂新闻综合,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/xinyi
贾汪新闻综合,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/jiawang
铜山新闻综合,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/tongshan
常州新闻综合,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/czpro
武进新闻,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/wujin
苏州新闻综合,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/suzhou
吴江新闻综合,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/wujiang
南通新闻综合,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/nantong
连云港新闻综合,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/lianyungang
淮安综合,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/huaian
盱眙综合,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/xuyi
洪泽1套,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/hongze
盐城1套,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/yancheng
响水综合,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/xiangshui
镇江新闻综合,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/zhenjiang
泰州新闻综合,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/taizhou
靖江新闻,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/jingjiang
兴化新闻综合,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/xinghua
泰兴综合,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/taixing
宿迁综合,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/suqian
泗阳综合,http://A/ku9/js/湘西卫视秒播.js?id=http://litchi-play-encrypted.jstv.com/applive/siyang

江西卫视,http://A/ku9/js/湘西卫视秒播.js?id=http://jsp-tv-live.jxtvcn.com.cn/live-jsp/tv_jxtv1
江西都市,http://A/ku9/js/湘西卫视秒播.js?id=http://jsp-tv-live.jxtvcn.com.cn/live-jsp/tv_jxtv2
江西经济,http://A/ku9/js/湘西卫视秒播.js?id=http://jsp-tv-live.jxtvcn.com.cn/live-jsp/tv_jxtv3_hd
江西影视,http://A/ku9/js/湘西卫视秒播.js?id=http://jsp-tv-live.jxtvcn.com.cn/live-jsp/tv_jxtv4
江西公共,http://A/ku9/js/湘西卫视秒播.js?id=http://jsp-tv-live.jxtvcn.com.cn/live-jsp/tv_jxtv5
江西少儿,http://A/ku9/js/湘西卫视秒播.js?id=http://jsp-tv-live.jxtvcn.com.cn/live-jsp/tv_jxtv6
江西新闻,http://A/ku9/js/湘西卫视秒播.js?id=http://jsp-tv-live.jxtvcn.com.cn/live-jsp/tv_jxtv7
陶瓷频道,http://A/ku9/js/湘西卫视秒播.js?id=http://jsp-tv-live.jxtvcn.com.cn/live-jsp/tv_taoci
风尚购物,http://A/ku9/js/湘西卫视秒播.js?id=http://jsp-tv-live.jxtvcn.com.cn/live-jsp/tv_fsgw
南昌新闻综合频道,http://A/ku9/js/湘西卫视秒播.js?id=http://play-live-jsp.jxtvcn.com.cn/live-city/tv_nanchang
九江新闻综合频道,http://A/ku9/js/湘西卫视秒播.js?id=http://play-live-jsp.jxtvcn.com.cn/live-city/tv_jiujiang
景德镇新闻综合频道,http://A/ku9/js/湘西卫视秒播.js?id=http://play-live-jsp.jxtvcn.com.cn/live-city/tv_jingdezhen
萍乡新闻综合频道,http://A/ku9/js/湘西卫视秒播.js?id=http://play-live-jsp.jxtvcn.com.cn/live-city/tv_pingxiang
新余新闻综合频道,http://A/ku9/js/湘西卫视秒播.js?id=http://play-live-jsp.jxtvcn.com.cn/live-city/tv_xinyu
鹰潭综合频道,http://A/ku9/js/湘西卫视秒播.js?id=http://play-live-jsp.jxtvcn.com.cn/live-city/tv_yingtan
赣州新闻综合频道,http://A/ku9/js/湘西卫视秒播.js?id=http://play-live-jsp.jxtvcn.com.cn/live-city/tv_ganzhou
宜春综合频道,http://A/ku9/js/湘西卫视秒播.js?id=http://play-live-jsp.jxtvcn.com.cn/live-city/tv_yichun
上饶新闻综合频道,http://A/ku9/js/湘西卫视秒播.js?id=http://play-live-jsp.jxtvcn.com.cn/live-city/tv_shangrao
吉安综合频道,http://A/ku9/js/湘西卫视秒播.js?id=http://play-live-jsp.jxtvcn.com.cn/live-city/tv_jian
抚州综合频道,http://A/ku9/js/湘西卫视秒播.js?id=http://play-live-jsp.jxtvcn.com.cn/live-city/tv_fuzhou


内蒙古卫视,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/3208526general
内蒙古蒙古语卫视,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2315general
新闻综合,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2316general
经济生活,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2317general
少儿频道,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2318general
文体娱乐,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2319general
农牧频道,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2320general
内蒙古蒙古语文化,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2321general
呼和浩特,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2331general
包头,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2358general
乌海,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2355general
赤峰,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2351general
呼伦贝尔,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2356general
兴安盟,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2357general
通辽,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2353general
锡林郭勒,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2346general
乌兰察布,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2354general
鄂尔多斯,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2349general
巴彦淖尔,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2348general
阿拉善,http://A/ku9/js/湘西卫视秒播.js?id=http://livestream-bt.nmtv.cn/nmtv/2347general



🇨🇳成都频道,#genre#
成都经济,https://www.pantxt.top/f/D1oi3/k-web/ku9/js/cdu.js?id=cdjj
成都生活,https://www.pantxt.top/f/D1oi3/k-web/ku9/js/cdu.js?id=cdsh
成都影视,https://www.pantxt.top/f/D1oi3/k-web/ku9/js/cdu.js?id=cdys
成都公共,https://www.pantxt.top/f/D1oi3/k-web/ku9/js/cdu.js?id=cdgg
成都少儿,https://www.pantxt.top/f/D1oi3/k-web/ku9/js/cdu.js?id=cdse
成都榕城先锋,https://www.pantxt.top/f/D1oi3/k-web/ku9/js/cdu.js?id=cdrc

SMT-央卫,#genre#
CCTV-1 综合,https://smart.946985.filegear-sg.me/smart.php?id=cctv1
CCTV-2 财经,https://smart.946985.filegear-sg.me/smart.php?id=cctv2
CCTV-3 综艺,https://smart.946985.filegear-sg.me/smart.php?id=cctv3
CCTV-4 中文国际,https://smart.946985.filegear-sg.me/smart.php?id=Cctv4
CCTV-4 中文国际,https://smart.946985.filegear-sg.me/smart.php?id=cctv4
CCTV-5 体育,https://smart.946985.filegear-sg.me/smart.php?id=cctv5
CCTV-6 电影,https://smart.946985.filegear-sg.me/smart.php?id=cctv6
CCTV-7 国防军事,https://smart.946985.filegear-sg.me/smart.php?id=cctv7
CCTV-8 电视剧,https://smart.946985.filegear-sg.me/smart.php?id=cctv8hd
CCTV-9 记录,https://smart.946985.filegear-sg.me/smart.php?id=cctv9hd
CCTV-10 科教,https://smart.946985.filegear-sg.me/smart.php?id=cctv10hd
CCTV-11 戏曲,https://smart.946985.filegear-sg.me/smart.php?id=cctv11
CCTV-12 社会与法,https://smart.946985.filegear-sg.me/smart.php?id=cctv12
CCTV-13 新闻,https://smart.946985.filegear-sg.me/smart.php?id=cctv13
CCTV-14 少儿,https://smart.946985.filegear-sg.me/smart.php?id=cctv14
CCTV-15 音乐,https://smart.946985.filegear-sg.me/smart.php?id=cctv15
CCTV-16 奥林匹克,https://smart.946985.filegear-sg.me/smart.php?id=cctv16
CCTV-17 农业农村,https://smart.946985.filegear-sg.me/smart.php?id=cctv17
CCTV-5+ 体育赛事,https://smart.946985.filegear-sg.me/smart.php?id=cctv5plus
湖南卫视,https://smart.946985.filegear-sg.me/smart.php?id=hunan_twn
浙江卫视,https://smart.946985.filegear-sg.me/smart.php?id=zhejiang_twn
江苏卫视,https://smart.946985.filegear-sg.me/smart.php?id=jiangsu_twn
东方卫视,https://smart.946985.filegear-sg.me/smart.php?id=dongfangweishi_twn
北京卫视,https://smart.946985.filegear-sg.me/smart.php?id=beijing
深圳卫视,https://smart.946985.filegear-sg.me/smart.php?id=shenzhen
广东卫视,https://smart.946985.filegear-sg.me/smart.php?id=guangdongweishi_twn
大湾区卫视,https://smart.946985.filegear-sg.me/smart.php?id=nanfang_twn
珠江台,https://smart.946985.filegear-sg.me/smart.php?id=zhujiang
东南卫视,https://smart.946985.filegear-sg.me/smart.php?id=fujian
广西卫视,https://smart.946985.filegear-sg.me/smart.php?id=guangxi
湖北卫视,https://smart.946985.filegear-sg.me/smart.php?id=hubei
四川卫视,https://smart.946985.filegear-sg.me/smart.php?id=sichuan_twn
CGTN,https://smart.946985.filegear-sg.me/smart.php?id=CGTN
SMT-香港,#genre#
翡翠台,https://smart.946985.filegear-sg.me/smart.php?id=jade_twn
翡翠台,https://smart.946985.filegear-sg.me/smart.php?id=Jade_xue
明珠台,https://smart.946985.filegear-sg.me/smart.php?id=pearl_twn
无线新闻,https://smart.946985.filegear-sg.me/smart.php?id=inews_twn
TVBPLUS,https://smart.946985.filegear-sg.me/smart.php?id=j2_twn
ViuTV,https://smart.946985.filegear-sg.me/smart.php?id=viu1_twn
ViuTV 6,https://smart.946985.filegear-sg.me/smart.php?id=viusix_twn
RTHK 31,https://smart.946985.filegear-sg.me/smart.php?id=rhk31_twn
RTHK 32,https://smart.946985.filegear-sg.me/smart.php?id=rhk32_twn
HOY TV,https://smart.946985.filegear-sg.me/smart.php?id=hoycaijing_twn
凤凰中文,https://smart.946985.filegear-sg.me/smart.php?id=phoenixtv_hd
凤凰资讯,https://smart.946985.filegear-sg.me/smart.php?id=phoenixinfo_hd
凤凰香港,https://smart.946985.filegear-sg.me/smart.php?id=hkphoenix_twn
SMT-台湾,#genre#
台视 HD,https://smart.946985.filegear-sg.me/smart.php?id=ttv_taiwan
台视新闻,https://smart.946985.filegear-sg.me/smart.php?id=ttvnews_twn
台视综合,https://smart.946985.filegear-sg.me/smart.php?id=ttvzhonghe
中视 HD,https://smart.946985.filegear-sg.me/smart.php?id=zhongshihd_twn
中视新闻,https://smart.946985.filegear-sg.me/smart.php?id=zhongshinews_twn
中视经典,https://smart.946985.filegear-sg.me/smart.php?id=zhongshi_twn
华视 HD,https://smart.946985.filegear-sg.me/smart.php?id=ctshd_twn
公视 HD,https://smart.946985.filegear-sg.me/smart.php?id=ctv_taiwan
公视台语台,https://smart.946985.filegear-sg.me/smart.php?id=ctv2_twn
三立台湾台,https://smart.946985.filegear-sg.me/smart.php?id=sanlitaiwan
三立都会台,https://smart.946985.filegear-sg.me/smart.php?id=sanlidouhui
三立综合台,https://smart.946985.filegear-sg.me/smart.php?id=sanlizhonghe
三立戏剧台,https://smart.946985.filegear-sg.me/smart.php?id=sanlixiju_twn
东森新闻台,https://smart.946985.filegear-sg.me/smart.php?id=ettvnews
东森财经新闻台,https://smart.946985.filegear-sg.me/smart.php?id=ettvcaijing_twn
东森综合台,https://smart.946985.filegear-sg.me/smart.php?id=ettvzhonghe
东森戏剧台,https://smart.946985.filegear-sg.me/smart.php?id=ettvdrama
东森电影台,https://smart.946985.filegear-sg.me/smart.php?id=ettvmovie
东森洋片台,https://smart.946985.filegear-sg.me/smart.php?id=ettvwestern
东森幼幼台,https://smart.946985.filegear-sg.me/smart.php?id=yoyo_twn
东森超视,https://smart.946985.filegear-sg.me/smart.php?id=ettvsuper
TVBS HD,https://smart.946985.filegear-sg.me/smart.php?id=tvbs
TVBS 新闻台,https://smart.946985.filegear-sg.me/smart.php?id=tvbs_n
TVBS 欢乐台,https://smart.946985.filegear-sg.me/smart.php?id=tvbshuanle_twn
民视 HD,https://smart.946985.filegear-sg.me/smart.php?id=ftvhd_taiwan
民视新闻台,https://smart.946985.filegear-sg.me/smart.php?id=ftvnew_taiwan
民视台湾台,https://smart.946985.filegear-sg.me/smart.php?id=ftvtaiwan_twn
中天综合,https://smart.946985.filegear-sg.me/smart.php?id=ctizhonghe
中天娱乐,https://smart.946985.filegear-sg.me/smart.php?id=ctient
中天亚洲,https://smart.946985.filegear-sg.me/smart.php?id=ctiasia_twn
中天新闻,https://smart.946985.filegear-sg.me/smart.php?id=ctinews
寰宇新闻台,https://smart.946985.filegear-sg.me/smart.php?id=huanyuxinwen_twn
寰宇财经台,https://smart.946985.filegear-sg.me/smart.php?id=huanyutaiwan_twn
八大第一台,https://smart.946985.filegear-sg.me/smart.php?id=badafirst
八大综合台,https://smart.946985.filegear-sg.me/smart.php?id=badazhonghe
八大戏剧台,https://smart.946985.filegear-sg.me/smart.php?id=badadrama
八大娱乐台,https://smart.946985.filegear-sg.me/smart.php?id=badaentertain
纬来体育,https://smart.946985.filegear-sg.me/smart.php?id=videolandsport
纬来精彩,https://smart.946985.filegear-sg.me/smart.php?id=videolandspecial_twn
纬来日本,https://smart.946985.filegear-sg.me/smart.php?id=videolandjapan
纬来电影,https://smart.946985.filegear-sg.me/smart.php?id=videolandmovie
纬来综合,https://smart.946985.filegear-sg.me/smart.php?id=videolandzonghe
纬来育乐,https://smart.946985.filegear-sg.me/smart.php?id=videolandyule
爱尔达综合台,https://smart.946985.filegear-sg.me/smart.php?id=eltazonghe_twn
爱尔达影剧台,https://smart.946985.filegear-sg.me/smart.php?id=eltayingju_twn
爱尔达体育1台,https://smart.946985.filegear-sg.me/smart.php?id=eltasport_twn
爱尔达体育2台,https://smart.946985.filegear-sg.me/smart.php?id=eltasport2_twn
爱尔达体育3台,https://smart.946985.filegear-sg.me/smart.php?id=eltasport3_twn
爱尔达体育4台,https://smart.946985.filegear-sg.me/smart.php?id=eltasports4_twn
非凡新闻,https://smart.946985.filegear-sg.me/smart.php?id=feifannews_twn
年代新闻,https://smart.946985.filegear-sg.me/smart.php?id=niandainews_twn
龙华戏剧,https://smart.946985.filegear-sg.me/smart.php?id=lunghuaxiju_twn
龙华偶像,https://smart.946985.filegear-sg.me/smart.php?id=lunghuaidol_twn
龙华电影,https://smart.946985.filegear-sg.me/smart.php?id=xingwei_movie
龙华洋片,https://smart.946985.filegear-sg.me/smart.php?id=lunghuawestern_twn
龙华经典,https://smart.946985.filegear-sg.me/smart.php?id=lunghuajingdian_twn
靖天国际,https://smart.946985.filegear-sg.me/smart.php?id=jingtianintl_twn
靖天卡通,https://smart.946985.filegear-sg.me/smart.php?id=jingtiancartoon_twn
大愛電視,https://smart.946985.filegear-sg.me/smart.php?id=daai_twn
大愛二台,https://smart.946985.filegear-sg.me/smart.php?id=daai2_twn
EYE 旅游台,https://smart.946985.filegear-sg.me/smart.php?id=eyetvtravel_twn
EYE 戏剧台,https://smart.946985.filegear-sg.me/smart.php?id=eyetvxiju_twn
亚洲美食,https://smart.946985.filegear-sg.me/smart.php?id=afc_twn
美食星球,https://smart.946985.filegear-sg.me/smart.php?id=foodplanet_twn
TLC旅遊生活,https://smart.946985.filegear-sg.me/smart.php?id=tlc_twn
亚洲旅游台,https://smart.946985.filegear-sg.me/smart.php?id=asiatravel_twn
Arirang,https://smart.946985.filegear-sg.me/smart.php?id=arirang_twn
AXN Taiwan,https://smart.946985.filegear-sg.me/smart.php?id=axn_twn
MTV Live,https://smart.946985.filegear-sg.me/smart.php?id=mtvhd_twn
HBO_HD,https://smart.946985.filegear-sg.me/smart.php?id=hbohd_twn
HBO_HITS,https://smart.946985.filegear-sg.me/smart.php?id=hbohit_twn
CINEMAX,https://smart.946985.filegear-sg.me/smart.php?id=cinemax_twn
好萊塢電影台,https://smart.946985.filegear-sg.me/smart.php?id=hollywoodmovies_twn
卫视电影台,https://smart.946985.filegear-sg.me/smart.php?id=weishimovie_twn
龙祥时代,https://smart.946985.filegear-sg.me/smart.php?id=lungxiangtime_twn
美亚电影,https://smart.946985.filegear-sg.me/smart.php?id=meiyamovie_twn
華藝綜合,https://smart.946985.filegear-sg.me/smart.php?id=weishichinese_twn
博斯运动一台,https://smart.946985.filegear-sg.me/smart.php?id=bosisport1_twn
博斯运动二台,https://smart.946985.filegear-sg.me/smart.php?id=bosisport2_twn
博斯高球一台,https://smart.946985.filegear-sg.me/smart.php?id=bosigolf1_twn
博斯高球二台,https://smart.946985.filegear-sg.me/smart.php?id=bosigolf2_twn
博斯网球台,https://smart.946985.filegear-sg.me/smart.php?id=bositennis_twn
博斯无限台,https://smart.946985.filegear-sg.me/smart.php?id=bosiunlimited_twn
好消息 2,https://smart.946985.filegear-sg.me/smart.php?id=good2_twn
SMT-电影,#genre#
CCTV-6,https://smart.946985.filegear-sg.me/smart.php?id=cctv6
AXN Taiwan,https://smart.946985.filegear-sg.me/smart.php?id=axn_twn
HBO_HD,https://smart.946985.filegear-sg.me/smart.php?id=hbohd_twn
HBO_HITS,https://smart.946985.filegear-sg.me/smart.php?id=hbohit_twn
CINEMAX,https://smart.946985.filegear-sg.me/smart.php?id=cinemax_twn
好萊塢電影台,https://smart.946985.filegear-sg.me/smart.php?id=hollywoodmovies_twn
东森电影,https://smart.946985.filegear-sg.me/smart.php?id=ettvmovie
东森洋片,https://smart.946985.filegear-sg.me/smart.php?id=ettvwestern
龙华电影,https://smart.946985.filegear-sg.me/smart.php?id=xingwei_movie
龙华洋片,https://smart.946985.filegear-sg.me/smart.php?id=lunghuawestern_twn
龙祥时代,https://smart.946985.filegear-sg.me/smart.php?id=lungxiangtime_twn
美亚电影,https://smart.946985.filegear-sg.me/smart.php?id=meiyamovie_twn
卫视电影台,https://smart.946985.filegear-sg.me/smart.php?id=weishimovie_twn
天映频道,https://smart.946985.filegear-sg.me/smart.php?id=Celestial
天映频道,https://smart.946985.filegear-sg.me/smart.php?id=Celestialindo
天映经典,https://smart.946985.filegear-sg.me/smart.php?id=Celestial2
Animax,https://smart.946985.filegear-sg.me/smart.php?id=Animax
Movies Now HD,https://smart.946985.filegear-sg.me/smart.php?id=moviesnow_raj
Star Movies HD,https://smart.946985.filegear-sg.me/smart.php?id=starmovies_raj
Hits,https://smart.946985.filegear-sg.me/smart.php?id=Hits
Warner TV,https://smart.946985.filegear-sg.me/smart.php?id=WarnerTV
HBO HD,https://smart.946985.filegear-sg.me/smart.php?id=Hbo
HBO Signature,https://smart.946985.filegear-sg.me/smart.php?id=Hbosignature
HBO Family,https://smart.946985.filegear-sg.me/smart.php?id=Hbofamily
HBO Hits,https://smart.946985.filegear-sg.me/smart.php?id=Hbohitshd
Cinemax,https://smart.946985.filegear-sg.me/smart.php?id=Cinemax
Dreamworks,https://smart.946985.filegear-sg.me/smart.php?id=Dreamworks
SCM,https://smart.946985.filegear-sg.me/smart.php?id=Weishimovie
Thrill,https://smart.946985.filegear-sg.me/smart.php?id=Thrill
Hits Movie,https://smart.946985.filegear-sg.me/smart.php?id=Hitsmovie
One,https://smart.946985.filegear-sg.me/smart.php?id=One
tvN Movie,https://smart.946985.filegear-sg.me/smart.php?id=Tvnmovie
Axn HD,https://smart.946985.filegear-sg.me/smart.php?id=Axn
Paramount Network,https://smart.946985.filegear-sg.me/smart.php?id=Paramountnetwork
