冰茶,#genre#
12月11日10:30_WTT香港总决赛：混双小组赛第2轮、男女单打1/8决赛_重头戏！莎头压台对决动漫组合_周冠达 肖扬,https://mgev.188766.xyz/play?migutoken=c0c24ae847d98ee2cf1d34b51800edc6&id=W7L3oh0EwuvzlwSUkUw9H7BuHNaqfhcNR6L1PhtyqbmWRahBSIULA3tnmmvgdT2zXYq4Zfp6mYrtaNesDjlAygyDlaKXFVDHhgLHO9fw1Zv%2Fg0tHVnOMFbvJtGSH3YWB%2BxjjLcJjIso%2BquxrlAJ0e4hCSeNj4zjw9GoV3ADtEO8%3D&name=swuZZuauIR6%2BfmUXfgZd%2BTYt5iZIqOkXhKVGkC6Nz%2Fotn0JFVxTdM%2F5Aax3nkECXwwhvU%2FKX0VVcyOmuqTZjjLpk3xD6DUQ8f4Z0AyYKudEw%2FZT9WM3ZX1QHgeFn1MMaSb8WQTGYGcy6tFHLZtBU1uN23sz7NGk0j9XdJerXIe4HK%2FLe4w6LVFooBebY0GEiAP87%2B7ygUaz5GNW3IRemew%3D%3D
12月11日10:30_WTT香港总决赛：混双小组赛第2轮、男女单打1/8决赛_重头戏！莎头压台对决动漫组合_赛场原声,https://mgev.188766.xyz/play?migutoken=8c5bbabcdcd7ea561c01fb899503c119&id=yc9x2VlYOmJConbUdqkHuKo%2BHL3tjs7CElbKWUBqkxCe8TxR%2BsqD%2B0HJKofe0zcAb2T1zY3TTQCOX1cT894yA8SafX2a%2BuH5tyIgRl%2FnuWwiL%2FPBYMnsCHa068uxkrfyq3FCHfGxrMWXawHftIXZTBNMTeechzu7s9Y76RB1Fuc%3D&name=AAOLhGVoFzSc3wA8S%2BifjaTWwwhRhi1Bw4mWyZT34WjgaQQ2lnjg8PK8m4ZZ%2B%2F8PsInHOCq6YUnp13GOot70H2WfckPTX7UNMGhTtCT%2BuS4kKPIRiwhUemoNW8v0%2B3qFo1dpVqjlgUdaydYFWrE63CjPi9HEQwsSE0JBmZ4HcvPEhincfVSqwHLDD%2BAZpdHtlPNdmgHmCyNOegf3pEzf%2BA%3D%3D
12月11日10:30_WTT香港总决赛：混双小组赛第2轮、男女单打1/8决赛_重头戏！莎头压台对决动漫组合_智能字幕,https://mgev.188766.xyz/play?migutoken=9e5e5e3051311c6b005c80235e5b5636&id=3htFujm8UVIqkUyCpqb3soV3SV5qF%2FuLbZJyXK6r7rf%2B%2BWEDUJywjO7%2FQOStTjIWCWE9hGo6ILuFIexZpcqgSj0nr5fAK25oD0PV%2F8pwAGmOH%2FN%2F9dtohSEuAdgqmDgAuzhwd9LTscLYahdDcdnC33Q%2BGilXcaTIydZVGM7ImCM%3D&name=AMSioPLNZCfMqrAicpGb6Z%2FrABgNO8LM4KPj7bH%2FO34Lv3ZR4k1m%2FbJ92giHKX6yVcH5X28rBRK93x65ECsY0qhECZdCsKpTxkwiDrK4ixtcjsHvnh9lpEQwGb6MckzlrPQHpzI5orMtMKjjsBwkCFULqOxmE2iTA151Ld9l6VrchcKoXoR7pXm3C4y77sDBWgSFVZ3HeKLTxYJ4BE1uJg%3D%3D
12月11日11:00_NBA杯淘汰赛_马刺vs湖人 王猛 孙悦 美娜,https://mgev.188766.xyz/play?migutoken=90c1723d910b67dd5d0b713d7578a5e1&id=e1QctxqrZJPmtTeApfCVsEM4xuCDY%2BPSFTGtdDyQAM0aA3OH%2Bqv97tHSdBGwgipo%2F2uUWkjifVX0eIXGLl78Q2NgRYA%2FfoQhS99fK%2BHPx9%2F2phxJi5ENXKjUkaQpovY61r2upceAOGg8GOr2mYsLAwmli72M4WVQ16K%2F0E9%2FeppjZKtH0kk1ZJpB9SmSBoZA9u7eg4DeD7%2BuqxsR7qz0vIyoykkE7OiXzQpvXIybEb7ged9xcQjGFrutid58dInDWLaCE0UE8Tl0%2BCp4Ay8OKjTO07uBREYPbvrEuvRCV9Ns5TrDHZzbZCaJRthhvRPWIEp2oJrvSBV%2FpMm0ocSRpA%3D%3D&name=Y600iLa%2BvpnrAcOLmd7Q8OQM5y8BQYYWhviv1yc4eGfMQoSBJy8hWD4K%2F%2B5GPwxHKaw44qHrDKPJHkbc7P9O%2BBNIQUD2VIGY6%2BZkGKgLRGJbEoxohYmdeXX7Et3Bsztn
12月11日11:00_NBA杯淘汰赛_马刺vs湖人 二路_皓篮球,https://mgev.188766.xyz/play?migutoken=e3ae91de1a9a1a1cf24e86348cf29797&id=JuvLpeu5mFOs9bM7ToBCmOSJkC6km3MLsohTwTWnXom%2BV0FKGQXsePa6KtQlpyyn1mtdNIZh8XoZeFpskxbC%2By9DE5gbrz1pr8ajaA2ah6ZNN39ITXNkQxLhQn6CZS3BZlnC6nvbDuaX9ZrZy%2FVLvKLhryBazyN1AOQmu0mKf6Se95UDxQBMILv%2Ftz9mvH3XNKqlYDU6limMNRBrlyuExqDWa8Gi%2BZVAL18WZo9WrgwXqV3zqyoZqlaYxrrkNoQgpbBu6zyc1G3BaZ7M7%2FuaUjG4IvJ838Zt8UBarFu%2FkLmLznmh4w3jE7fFXZZczWEWTdSJg9omeDW6knuC3f18PA%3D%3D&name=wXJCH%2BBN3RcMUlFYDFw2zRdRXVEVXXnP5C4keP2VKM5JMS2ffZY7hth15ohoES4u8Si3dgikR3DdPjPRo0mtpMMiFTaC%2Bqp2W3RsI2TutQ8%3D
12月11日11:00_NBA杯淘汰赛_马刺vs湖人 英文原音,https://mgev.188766.xyz/play?migutoken=d6e11cf18491dfd3bc934260c5df8b18&id=l0pGhwVCaPyJWWNky4Q20zFR%2F%2B2kis2XPI9aj6gy4zDXkTyyPBhqGGVDiKpJN3LHhrgDPUikeFHB1affjqYRp7nYcy8uQxZP6O7L2S0LuYzk2I1Zyx%2Bu7lc3WPaSnArjIcpVLz2PETdVd8kTGfAWUw7Gs1%2BYx%2BG6zXpi6bXk2abgXR2HsA5SEPqrrAvVRd5dcAqP5BfdvjZ8W1ZBjLNMI0Dv6z3gHKbUkE079yWm%2BCPBauzx3oirRJpHOsNK0lYaxy6u6L14UHCXRSNNoVtLipy1b%2BMdbbqygtJrvVZJyq4A6v5x8HLJi4KgB2r3N2P3hjww2hUS8eW5dO688TLB5Q%3D%3D&name=RafzN0f3%2B83LCdTtfp0hxpOrReCL8ErzCfNcfONoEvmMk5o91fLgnc47sBaaBZYdexazdOuhTLR3P6uMwLnUNJsLCpZ3blMckr7d75r0b8s%3D
12月11日12:00_羽毛球超级联赛第八轮：芜湖兴航VS厦门银行_芜湖兴航VS厦门银行_轩子博,https://mgev.188766.xyz/play?migutoken=44cb056634425d2fea8401755a9f6d22&id=ltzJkBW7HSjUanwa6nHxXhBoSpQF8BU206kaAyByG%2FRv24UuiOCuUkgx1DgxKb8Btqr6jRrLlUOFiJMHMZ1J65v9HcPjDLQ7AysbN1cgybB8leOTrhbQCWMcXxOcWVE7YK1A3GaO3ozyVbwbnaCmetDgBS%2B%2B8gOtvj%2F4LdJq%2Bok%3D&name=x%2B1rpXWC9Msdx6VmbMayPQDP%2Fi38s5jKgYIuVvPAI99WUWFCAhGrGNSY9ALSD4Vrs5wJ9gg0lEHonx0Sgf04fYf8WrpD4muDHLwNZOIw4TQznXPfqmCWj0XHh9d7RxE01xPu6A9Dn%2F%2FYWv7NcEGSQJXztOmiaXmUeNhHlQm20QKxe4OTOxnPk8cPPvKlq3Tv
12月11日12:00_羽毛球超级联赛第八轮：芜湖兴航VS厦门银行_芜湖兴航VS厦门银行_清流播出,https://mgev.188766.xyz/play?migutoken=3d5d441dd48751eee532ae9513a02e45&id=XWzm7kku1Bcflxu8Ht31AxX7zzCMk%2B3XhpqfpPXc7HFyK38aftoVKVGhHvP6ZsnLqGYr%2FtNI96DolLo9ea5XpX%2Fo5GAQcRJJsTGpGStlxvVPNnQbRO%2BZzhLAT2%2FqongOZxuLiH3ym0QeAiLHCxWXNMIaYXzXmAw%2Bi%2FKgSPKr6dc%3D&name=t%2FAVpCJ%2FE2WGpKQ9bQwPIUo1%2FbXbbkYoM3dNDu6QViExNjSHXoF3Kxzk3Od%2B%2F7QJcLf2iutoq87OahQMBOXYjX9yy%2BaCYm8z7poGw%2FGH3b4VD6cd8maiIDyGEIKjZ%2BFsZitNa8Th6Lpm%2FD155w70nW7l3rxvYz7gJH%2Fb2Xgl%2FAYZ22Qy4quiXJOazZl%2Fmv%2FR
12月11日12:00_羽毛球超级联赛第八轮：辽宁极兔李永波VS瑞昌碧源_辽宁极兔李永波VS瑞昌碧源_清流播出,https://mgev.188766.xyz/play?migutoken=5f277fb299a0f5b1c905fb25c7fec331&id=6xz%2Bp5Wzwkm84oH0fIvACvSBjfUYLMBGSAGRvnylov1S6KHZtO%2F13AxV%2BQPSYH%2B8tNcyZX72lSBgBUgkiN8PjsiYdE9rETWWDFPSrkplcvJ36WWRrRKN%2FOZXxaBccPDsoN0rNqkTAU2UJ5hYsNcnW2xHlcZkb7Kty7B1zVMBUQY%3D&name=5%2B%2BfDi%2FRpNpmvU%2BLzhXYw7IiGwY3wURk2dJNZzAkyvFIgHDZge2biMq6QeqTsAiqfrZ9%2BzEeVg6PSl80IX16lvZDiDp%2Fy1d1SJGJTmHeejFfGbytHb%2FvD%2FqfTYclWQpWBzyAz6xIjum4LxCeMnGZBYrXsQX65RZtSFyzjtqGkpf3R%2BGcNyFKbwkKSLUbFtHFEWiTMDzQETm%2FlO%2FTX3xSsw%3D%3D
12月11日14:00_篮球直播节目_有球必应 王猛 孙悦 杨毅 徐静雨,https://mgev.188766.xyz/play?migutoken=3c519046c7af451aea0cd2f6686e5d1a&id=YSz69skNXI6eXXKlfSLI1RJYeLYcNrYK%2BaH94R2BUhv1cORE4bLWk%2F6huf7jIOPBGDzXLRFNZbdtrqPapbA6PtwGtU%2BiWBQ9jHZG85FXomU6cxecW85Oxvx6ni9kUe62E3IuzlRcLu%2BXtlRv3AvnqcGQUTzMHkU6lHnWKN7uk9nBMveYm4AyQktSjflCfbqAjejd9nVadY%2FUa%2B%2BsxERUwWZL5u6Ic6gn3z6h3iSkH8dfL7Y%2B9uflzmWQELEAXqVa97iqoq2bs8ALSZy9cBHGXzfdBhw0gtrA7X1%2BcK6TJu0vyP%2FTz3pgL0xBx8FZI20r&name=0nzu7O1rRaZSDL8xe%2Beo3GOBMk%2ByxjaQ%2FPgfVFLGwmpb%2F6KsOTee2uRPWntMy7el2MaeMovZzpnULx4WieqRH0BF4kG9t9Icj277zfPqPqRVO0gBKePAl3WRwSTBOIfV
12月11日14:00_王者荣耀挑战者杯_2025王者荣耀挑战者杯Day6,https://mgev.188766.xyz/play?migutoken=08b08543e4d0fcd86983f8d6d0444b66&id=U3xmDrzA3DZfYhWEhOUN6tWp58S0CuGgzPk%2BbCDxCQG%2F7rH4Zh3U7ivIam3A%2FSuCnsQNBU1lD9OgIBh6x8gd5FED7N6DZ3ZD1OYSYxZ60w4r4BMclaoLkHJBFd4lmmgJEN%2F8VBqIrohHn9AdkfMfrWeunqwel%2BZDC8HqE7m0yIjbxN3y4hAztSpMpDTTzJgIf9aqn1iGwhVMas8zuVsBN3kbqW7HFETz83Y6MIkIQHg0XmqGqtSHCzyjFV3uBtiCT8LHIxH%2Ba2%2B7ffdOsn9795EYqKvISAwMwzi1CGeYX%2Borvj%2FVV7NC%2FRYfzlHSo92H&name=A9Nt4lvf5WPBU%2BRqHGyxEARoU126AHgPzOPDKGdlwxzOfhd9MmMdIuabP1ySgwQN92fgPSWhpDxYceJXLaXPn9T2BaEq29Fv8LMNIYxHaPhK9eV0JBwcZlbJMOK9DQ0c
12月11日14:00_NBA经典赛_NBA常规赛精彩回顾：太阳vs雷霆,https://mgev.188766.xyz/play?migutoken=de2b3d764f7388c144569b04189a6b37&id=ZIlb9od9TxDc5SCzxXJt50THiIYhHSeUZ2ZyU%2F5UAxiDnnU47wUqU4of7Zm1Gtp6gt8AJcFZN7MLkk4AmnVVKMfyF0Vrom2ecVbuDt4BF4R4Yoy2hnjKQRQ%2BiOH3cgOwpG2Dr5QGyipHqGY6oBtpo%2FiUx6BLK7b%2FjE%2BVO%2FzHrN4u1Ej66q1N%2FURphvYloBomlkaz9nC%2F1oBn1lNgvIjyfF3BmqYts0hOdXTu6CYUjs4HFFHainmcJSwOdQFXTF7Fgz6AqPjoKx7Pb7%2FUgOOKllkLbiOUjxt5yhd%2FNyNUO%2BCK3VdiOYn5l0tdsKMuARkq&name=i8lpZK7kG5HGDEh0yBrJD6Tdvq2qF2oMOJcpe6r7QIMDvPddJWYmz92jOXUwsO3YLd7BxmDYbWyF07Y6nx3RZiGGszNrr4ktZLtZtIzCdhPGV1S3nqRZJ4E%2BufwXzNAb
12月11日15:00_2025年全国体操冠军赛 第三日甲组单项决赛_第三日甲组单项决赛_清流播出,https://mgev.188766.xyz/play?migutoken=904123c9b7ff1dc9d374c2c12825a0b8&id=ekGaddYXwQ7Wel0nn%2F%2FQBtSptjsrfDeOL5tyN4xP3GRnFF%2FOkDdeDeIJrtiNi7lq3ppgdxRuxpDYl5%2FvxeWvnPcyFMvxcWwtTyuZOBlRelTl3wrEH6pMU%2F0DFCgzsozI7tUIWZQwYrz53aj6Kw0dfkA1W%2Ft63sCVu7l9aHOrhg8%3D&name=%2Bg7uCMXUwN4DJMGRnL5iKrBgRAJ6gzkiwNyTo4ELg6tL%2F7giQQlz2A2i%2FKuojVPGThw9PPI0KtXWu%2BYeZ1RCzZ1IMxig32k7b8Erq%2Bkgi9Lx413NjR5u9XwOohSIbYu%2BZImPlM6gMZShSg6s3frm3R%2FpYaoPwExjrFKcqRCAx%2FTdsWZg3b65KcAtRlhZmAoc
12月11日16:00_NBA经典赛_NBA常规赛精彩回顾：太阳vs雷霆,https://mgev.188766.xyz/play?migutoken=3c81933a604315308874aa70322bdcf8&id=5Df5o7gaOHsGTnS6UF77ZHqU%2FUj96a0Yh6Ucb4TLYu4um%2F77c2qlYmGwtOwBhXJR2Z5bjYjkZ%2FNAz%2FbOe0lWGVqdntGua00Eifc%2BJNSb9KIDvFe9TWEoyJuY09RVr6Zg8WLFtNfskGkmtp9IAknWOEiT9IAVLFbtS0ZLCm6zQJKshIkJTQXqBTeIrcl3yL0a3CvqCzTo9X%2FiOJTfBTFZkFyhcIXg5VlITGDUWDj8Z9YOf4PKcQ3WFY1oN85yYKMj%2BljPx9MeM56SJzR6rIzB8TBCOOo%2BSmOH%2ByX82ZPZ1MOw6Hap5tKifMiH0H%2F%2BaZIw&name=IXsLs9EucLbmo3Ik%2B9hV8NjpQyTGjC5t7LcR0wPjrYbqLpdXvPxh8JFfMo0rTNuMw9ac9fjl2FIHwcbMjpfbWxh9taqh0AVTvrih58oivxOk97JUcGZLJV7E5BRbedsB
12月11日18:00_亚冠二级小组赛_南定 vs 香港东方_盛斌,https://mgev.188766.xyz/play?migutoken=bd9ea0f1c3d1d0d6cadb8dbb597014f3&id=lM1fmHKvEW3lI37U%2B1sNMGfH4WD95M%2BMSc996OQgHqgDLEXgQKAtHZLxk2Fhf0gDdKz419TOaKhLbU9fMAHzwGZOF11z4Ba7oDhghDv3EfgCEI4uZxV8bCxKtCF9Kz66H%2By30ov9i5DNG0cahcM2yH8hP7P8yqO0VwcToSYmHFQ%3D&name=I1lmhL7UgfCyH%2BTiYFdhxc0fNxZasMtFUX7Wm%2FjlVoKi3RB%2Bcv5jTvpV0AvroInlRsjqvPsjh14CdlT0%2BVwAkDhoyuVylOzvOfMtVNcCs%2FMRpagiFXkItBcs2flXVCDc
12月11日18:00_亚冠二级小组赛_南定 vs 香港东方_赛场原声,https://mgev.188766.xyz/play?migutoken=598f762d96a1c71906eb2dca57b451a3&id=m7yzeqLvhFDz9TAC1G7k9lFZYgymCiVaeWa4U43MgNXzjEZF58PPVgRqUGQ2uv8H4KITV18EbnsczRMrG0ANWxBGwZLbT0Gm6dxlTnnE2OygFBJ2Ij08Z%2BvAt3OKhlbZMeqksJxwYSfdAsPU2%2BZJH4XbzkXrhcOZyKcrkl9CgCE%3D&name=MXk8nDrRa0T%2BspF%2FNUg13P5iOvFN6sWsI8zIMNFQg2m9ehdrUDCZ3tUVZUwIZ29nYL9bRPu%2FsBj1XSvMSjj3N8FugQnWG0tuIFkbZeDuhyph%2F5ls9o%2FnlxfhrCp2dSzm
12月11日18:00_亚冠二级小组赛_大阪钢巴 vs 拉查布里府_周楚雄,https://mgev.188766.xyz/play?migutoken=db7ff653ef5fac91941abc4d556b9ba9&id=xC9dm8C1cwQv2EgvD5Fqa%2FOrVfYPvF%2Bw9s%2F5foV9SfOtNmkRwBOWc%2BKEV6zjYzZpvPPoGKoyudHN1KK0YDhJaDeK%2BuQBofZ7ZBRWfyTVL%2F%2BlQDZo37UvfVe5gzU64H2asLhebW4i0QNgHrmPuH0YYDhQe2a0hSIbTAx4ucZM2Tk%3D&name=pONRsGxOweA7iNnOQrLTNnhoe2mzHw2fOCkbf6AQMMGJo9jpGvp449ewSonv9VBZs7laupU%2Ft1LwZuydxUwBsEEuO0EAd5W4pC1ts2%2BDpPSft8NoJyxL6qTPm4aLGE%2Bd
12月11日18:00_亚冠二级小组赛_大阪钢巴 vs 拉查布里府_赛场原声,https://mgev.188766.xyz/play?migutoken=5ad40b2c29e6d90603a74cef67f30344&id=yZVelvkfi5Bk4a7jIWoe1zap2CRCorKBvJo6ksZXGGkLZGHTGI8O8oEcy%2FZrMm4jGXbSsdVvX5I3%2FYGmB1b%2B2VHZ55s0zJJsccCQ5xL%2BWLW%2FVoYCs4ZND5Q2eTgorzZ%2BSYopIAgVMmilRXfLyMewYBW7bAdW%2FkXIJ3fYl6Q%2Bmtw%3D&name=xtP1kQNrcQ7Rnj6ouXGqdfdeXziX1KpYjfY8TVUVGhY6GZbiMvB%2BPjtNB7NdLWhpEoR%2FC%2Fev8ZEv2goVSyjyZgoGJSwFZRLiotQNluIY4RLmxkU0tAL1r5yXSFJjgROf80OW2vtxFNWXoYkgydwezg%3D%3D
12月11日18:00_WTT香港总决赛：混双小组赛第2轮、男女单打1/8决赛_焦点战！孙颖莎PK王艺迪 蒯曼首秀战早田_赛场原声,https://mgev.188766.xyz/play?migutoken=b8867036e7f25f5895c7b0a4935804c8&id=SEGoQv50NwRzJ1Zr9RjGxwgh3f8u6yrAQfQrT7kz4velaOkUQ3jXWznfqZ91NqegoK3Bq8L3vM9FxvB0YyG11%2FmkBAcVtrc2M%2BWeB9zyaT6zRi2AQ%2BzZdg8dyqtg78H%2F2NAle1%2Bkb7y0fno%2F0mtYEd6YB8VXFeOB53wwwa3sj%2Fk%3D&name=We%2FELyCZgODdQxmSS4JFI4QCYOj7IiWvWX4GIkmobMIytBbTCtzEiaO6CqvQqIk8g5OY9SGB1AZMme7AgPnClxC8f0vrN6irJ6m87PL16cMp3NPaLCJGWUyJa%2BhsCg1Y9%2BZ%2FGz9VHaff6wTxysgkj3c9BAtw3C0uRCxrY6WOUmfXGMrICH6774yqYcSUiKU%2F0QKfyAxInh2YB6FHr%2BwAzvdUfNbRNkAdrcROAlJ%2Fjlw%3D
12月11日18:00_WTT香港总决赛：混双小组赛第2轮、男女单打1/8决赛_焦点战！孙颖莎PK王艺迪 蒯曼首秀战早田_智能字幕,https://mgev.188766.xyz/play?migutoken=0b2859a7837efdc7a7791110b4e6203a&id=ywaUlfZh2y1weSvw6lpGT2qCxKSeEdhXaUI7uezwHG5pl6OkZPPwrzMRwgJ7A48uoAg9HZQ7hSUuVu70ElrLw96NnPw2luMZ5dUlDjma8qG3%2BVl5ZQYLt00LhuF5ctpBTc%2BBZ5surXEmpm5D26QHwQ6u8%2B9qz%2BM7FR3zQWKpTC4%3D&name=%2F283XjCumwKniDWw72DnbCu9MVsHu4wIPUNQWCLVoGQhg4064DDIxOYIIPnLSOSnbKxTg3bdPnlrskEXkZLLbjAsfHD%2BUgOfGCHn3jcp6Kl768O%2FkzrVdYwy01lDrPDbZLv7nMIAv9K8DxiBzNWU2xSkeX32Bc2KZea2mgkSlHfDoRl%2FCeA1HZ%2FKPyKZH8Xz9j0%2BWns1ZwN%2BvHxapPV5UzRSleJefJ%2FbNpil6NxzO14%3D
12月11日18:00_NBA经典赛_NBA常规赛精彩回顾：热火vs魔术,https://mgev.188766.xyz/play?migutoken=57dc3ee6cc49d8bb8bc88bc392f4c13b&id=qavLs7P7Tv0LH1xBfQv%2BVpRuRfEd1Y5esO6Rf4Y%2F4ohvQRiQjXARWbKc4Se3qdJsi39tHL3AF6vXJycS1%2BkhvZnwWbdAaTHr7VzmYPi%2FEBsIaKn64h8f5W7Gh0S79HGbwI3jxYEUTAqlA8iYUvLyB%2BnP1pQJTfafFXP%2B9IgF6cND8KZXejuKcAZ0NPqmUZpmiq0%2Bf3zSEL9z4KvTzX%2FaqUffb7Qz9Ykjc1NkQv2PEeu6UyV3iqwrS9SVNZ9BYbMxP7FzAiB%2BTKnjIrjajZ%2BD3hZxzFe1zi%2FxQDWTeKE6dGsqUdi1iuXlorC4i3tX1FaK&name=Dd5TQjSmCaRtUZcDK02Sgefat54T6kYfFE0kB2VILgsjFTrq7JMQWta9NJ9dDxi5HtdqBKgJo3Z7mr9zBGzTA2WFuLcqCG3stVNIPDRzcen7WLrZiXfodvMERP2OUck%2F
12月11日18:30_羽毛球超级联赛第八轮：江苏羽超VS浙江竞体_江苏羽超VS浙江竞体_解说员,https://mgev.188766.xyz/play?migutoken=aba6e8a099dcdbe5e0f00811711e3845&id=fFhGYj1%2F8R2D5k5SRqOQ0LvHtx7OcHsGnLEt11mx1TyvOIhzpDD1WS73pZ4KYkYiDjQLchkhjKJJetG4nvR9H9tDcvdAUR6%2F3UIKDlXA%2FmvqgSUEnARjSp8S75xZ10DP%2BVihZHCh2yDX%2BQbrNT6MsVSpXtA2%2FeIHhbQtd1qenM0%3D&name=yn6rZ9vqiQjct7ZbDzibAjvBHvEwPZ1ycso4BC0GAbsF9eviIz3XDZ0%2BQljNx8RppATSq9G8VvmmVygNOdpi%2FcE5BXCtqNvAIaBUPEkh3xq8xSIu8Ag7Yg9enr5vuIFB0Ie3dzCyqD%2B%2Bn9FLW9iZ8QiC5xN%2BdJCpxnw3JcLpJPP%2BY4kuTXEEL6wawqkPGQLp
12月11日18:30_羽毛球超级联赛第八轮：江苏羽超VS浙江竞体_江苏羽超VS浙江竞体_清流播出,https://mgev.188766.xyz/play?migutoken=a08c3c7c59fb7903ee8ff1b61b38dac6&id=cszQd%2FogEqt8n2b4sZCvuTm3eD44YRqur4wg7Ci1QO1YrSxRoBEW6d7IjjCbmZcBEbrWO5r5GTF9VfIweMcXSAdnpQvZbIH2WCmZY4wjU57Xg49dC2H1Q00L%2Bd%2Fym0pX9oG5nP8vHBdFt1kHLhu419MmF5MvD9v6VTcu3ilq2A4%3D&name=gbUbeiYyrwRA02DylcVwHTsA%2FPyudd7M4uqEzFIRCDcynKDtwvmxSwYnb9PzCvgbWt2djEbTGA%2BW7LqA2MwLbuGSSmC1HVr4LodEUfinVSOkwnAdGH84L5wGCrG7EjfyhFG2Que0Qe%2FulAZOP7ZU9Cn%2BZ%2B1FeaVyO6dH5q5Xi35eojeC5HagMOSUqYTL6YVP
12月11日18:30_羽毛球超级联赛第八轮：深圳川崎羽众VS青岛仁洲_深圳川崎羽众VS青岛仁洲_清流播出,https://mgev.188766.xyz/play?migutoken=19a1d60464537ca010ca372b407abde8&id=wAOtmwbVeLM0ghO3ypz1RjqwtZKNHVJxCVIjLlFfGE2bxeb5yFAwXD0WrHgnMgUr3P2SaK%2FoBbPAwXHPm3YyV5atuSxbfuxdxMR1q3b1IQq2S4mGqqv5eOg19XEyMduCYJoX1rgjaJqBU92d2wWXjmFkF3X6pCb4P6cIOYRFNn8%3D&name=wUPAVm9bTfOf5Ftz6%2BJMb0slWoksxvCQMa%2FC7S6rCrlae2ieeWW2uib6yTf2HSBR3P53hNVZCS51iima4An53Zt6gjYWCbXD2OyN05CgE6W5wF2diYtrPp6Q4peGzXmGJY2lgXTBviDF1yeduNZnHwVLqeKqNp6UFM%2FDhzJ3Vf3r4i7SQfs2obyFQkGcrEXy
12月11日19:30_WCBA常规赛B组_江西鲸裕清酒 VS 大连文体旅_清流播出,https://mgev.188766.xyz/play?migutoken=d1f8717390c212235f6e21e081db24e0&id=05O6nDdrnXA02R3ItidMGqJY623fNke%2F04ErUn%2B9TRHAp2wszMz25LY0Hk21OvD4yeXeGx46aeHPwvSt6NnGjb7c7zDAqIqtXbQIdL3VzlgdygyYZnJsYZjopR10CtNNseKiHd%2FfjsN1MLMAOG0N6veB1dB3WwyJeNdUz8DGswM%3D&name=Yh6cFAPfpuVFom9y01mshZLEHJ2sXIjutt6hP2lw3PEIel1McM7LHmxg1YsnXfLMhEJpwl8RyHqY967aB90Wrh%2F97w%2FfRDSrc30QNS6z1%2FhMSP38Afmi1jx9L%2B%2BvRl7g9ZF%2Fjnu2SMYnIAVVBDWYTQ%3D%3D
12月11日19:30_WCBA常规赛A组_上海浦发银行 VS 北京首钢园_解说,https://mgev.188766.xyz/play?migutoken=17fc9746d6cf1682be3a7f61b0012033&id=ZGFVvIWGHegcDkGH5T9SeNjmdIyYE4waZ8C9kUWCdJxoZvTPlnHfOK6c24w2p1%2FitvNeNESDotAMDFFedSZVtXUg%2FnDLG2GMIoDxrvRCOYo8P%2F2DEuJO9Ek3kOn0FsMge%2FdWVPgkIy6OokMs6xOKHJXSXlxTCH2uD49fGWwjJPo%3D&name=s5I89f4NPBlZozVO1fZMsskfdM8EbDwfhqxiMrfx6ET%2FJinVvveUbEvT71YIdBJHM%2F6u9RNaoLynLDdwWBCZRbfDR3U7W7y1D0jzMJvWe3r4shlyTMlsq7E%2FtVyRHk%2Bp
12月11日19:30_WCBA常规赛A组_浙江稠州银行 VS 四川蜀道远达_解说,https://mgev.188766.xyz/play?migutoken=003f7e8934c5c37f699f8de14af4395f&id=IOdFarR%2BapYZrhOdrEmpHN05t1rz%2B3dEQgnNeShw4RsMGNEwb%2B3Ege29GK92fGR8nKdTdIamW0uFBTpz8Rkkk3io6E5RtgoHi7fbGFA3xzW9N1murwO34c2Le01Xw4a7z2w3NgE%2FBEryUAgoW1c76lu8TCh2ZsMe7qYyDFIuGBk%3D&name=m1LD%2FAhUQKFdY5plXBWzCfelagrIPJbH0pJlph2hJ%2FKOx%2Bn9CdgtcZ3sRelLywSLtI3sOzdEgTZfIaegMyn1zFqNrCnpS6blrKf1ni%2FAwoVZy6nJTHEnQWVd2R5KSMjEIC%2FPIiGBejaLFzDurhPi8g%3D%3D
12月11日19:30_WCBA常规赛A组_山西竹叶青酒 VS 陕西榆林天泽_清流播出,https://mgev.188766.xyz/play?migutoken=f60393a9fc3800131d2fc1b4bdec6fd6&id=wM3KxIg6yTwmcX%2FbRZyDu9z8%2BDj09QVvE5oobj3JnnTwaGrh%2Fx3AWAE8mc6bWY9PBS%2Bp1eU%2FYCFFPW%2B2X66ICF7AaPaQmx58rs9tpXsy7tFnDkJeeKw3p9NXd5UCneMSiP8AkwVx91t3S43UhQBh6JMb8x6gzROP9%2BX2mLaExlw%3D&name=mSDb41ZPAX7wRy3fBYBLx7OhTWeRmJAX%2BGil5lP5B5sIrrS2NoDqn1ldcIoUbXEmmcPNufj4MPVj5mLgGKxJPzASRwW9fYcUW3VeJqfCrDY1h81TKhVPH8rQ8sFNDecoqmjxelDui4v3G%2Fzbwr6lkg%3D%3D
